,0,1,2
84070,1189,1614,0
84071,86,640,0
84072,127,661,0
84073,6,573,0
84074,618,1886,1
84075,105,582,0
84076,1108,1630,0
84078,155,631,0
84082,70,586,0
84083,474,1656,1
84084,372,1654,1
84087,117,640,0
84088,124,507,0
84089,410,1846,1
84091,362,1702,1
84092,1198,1700,0
84093,610,1798,1
84094,155,605,0
84099,376,1678,1
84100,338,1744,1
84101,160,584,0
84102,77,575,0
84103,1122,1540,0
84104,105,566,0
84105,1097,1635,0
84106,1037,1504,0
84107,336,1986,1
84109,102,576,0
84110,1103,1600,0
84111,358,1598,1
84112,1173,1694,0
84114,1031,1618,0
84116,1165,1584,0
84120,1086,1662,0
84121,1185,1505,0
84123,43,616,0
84124,1200,1541,0
84127,1083,1634,0
84128,1123,1556,0
84130,62,648,0
84131,1114,1505,0
84133,187,552,0
84134,1179,1595,0
84135,147,585,0
84137,51,557,0
84140,47,557,0
84141,1195,1556,0
84143,426,1604,1
84145,1050,1557,0
84146,1116,1594,0
84147,1112,1551,0
84148,36,693,0
84149,1162,1625,0
84151,456,1578,1
84153,175,539,0
84154,1015,1576,0
84155,13,618,0
84159,35,512,0
84161,1184,1577,0
84162,1165,1629,0
84164,1035,1547,0
84165,1005,1608,0
84169,103,556,0
84171,170,665,0
84172,1067,1523,0
84174,43,683,0
84175,1107,1525,0
84177,404,1536,1
84178,64,565,0
84180,1092,1518,0
84182,1084,1541,0
84184,302,1610,1
84185,780,1690,1
84187,494,1628,1
84191,168,618,0
84192,11,604,0
84194,1191,1639,0
84195,1043,1555,0
84196,71,504,0
84197,189,606,0
84199,1160,1613,0
84202,790,1626,1
84203,1021,1641,0
84204,60,550,0
84205,774,1742,1
84206,494,1588,1
84207,129,509,0
84208,1137,1627,0
84211,1177,1553,0
84214,1171,1688,0
84215,1154,1544,0
84217,482,1606,1
84218,1037,1677,0
84219,104,602,0
84222,1036,1665,0
84223,178,530,0
84224,1035,1541,0
84226,1044,1657,0
84227,1019,1572,0
84228,155,635,0
84229,618,1746,1
84230,580,1462,1
84231,81,533,0
84233,188,512,0
84234,1195,1504,0
84237,1024,1514,0
84238,176,641,0
84239,682,1696,1
84240,113,628,0
84241,1050,1586,0
84244,1143,1501,0
84246,94,564,0
84249,326,1574,1
84250,1070,1598,0
84251,1195,1506,0
84253,306,1558,1
84256,20,690,0
84260,155,562,0
84261,1125,1564,0
84262,1087,1555,0
84263,28,579,0
84264,1130,1624,0
84266,1052,1578,0
84267,144,695,0
84268,1200,1606,0
84271,85,565,0
84273,1083,1680,0
84274,1197,1579,0
84276,97,556,0
84277,4,568,0
84278,62,599,0
84279,89,514,0
84281,1031,1591,0
84282,23,601,0
84283,167,519,0
84284,1171,1559,0
84285,1058,1654,0
84286,1091,1638,0
84288,1094,1570,0
84289,74,685,0
84290,120,549,0
84291,7,501,0
84292,86,548,0
84294,322,1712,1
84295,490,1666,1
84301,174,512,0
84302,316,1622,1
84303,1155,1680,0
84304,398,1500,1
84305,190,691,0
84308,320,1526,1
84309,81,517,0
84310,1157,1614,0
84311,32,583,0
84313,722,1532,1
84315,330,1698,1
84316,322,1788,1
84317,1023,1688,0
84319,8,556,0
84320,159,525,0
84323,1170,1659,0
84324,414,1450,1
84326,113,665,0
84327,1116,1593,0
84328,191,571,0
84329,390,1514,1
84331,7,526,0
84332,143,587,0
84333,74,533,0
84336,186,687,0
84338,64,700,0
84339,766,1532,1
84340,1182,1634,0
84341,91,532,0
84343,338,1416,1
84345,143,599,0
84347,1112,1632,0
84350,1137,1535,0
84351,17,640,0
84352,454,1552,1
84353,414,1498,1
84354,98,664,0
84355,44,531,0
84358,374,1548,1
84359,43,675,0
84361,430,1868,1
84362,1097,1536,0
84364,1022,1669,0
84365,117,548,0
84366,1073,1500,0
84368,184,695,0
84372,1134,1576,0
84373,116,511,0
84374,187,518,0
84375,1161,1565,0
84376,498,1620,1
84377,158,646,0
84378,125,558,0
84379,718,1538,1
84380,123,697,0
84381,1084,1572,0
84382,160,651,0
84383,1013,1610,0
84385,1087,1613,0
84386,1095,1605,0
84388,40,548,0
84390,87,636,0
84391,108,682,0
84392,740,1688,1
84393,54,585,0
84394,58,649,0
84395,93,593,0
84396,414,1510,1
84397,156,519,0
84399,196,688,0
84400,470,1570,1
84405,198,528,0
84408,722,1516,1
84409,712,1810,1
84411,29,689,0
84412,1159,1656,0
84413,1001,1578,0
84414,1168,1672,0
84415,1076,1676,0
84416,1039,1613,0
84417,1160,1615,0
84418,7,579,0
84419,372,1978,1
84420,106,511,0
84421,1181,1673,0
84422,496,1868,1
84423,188,562,0
84424,84,510,0
84428,718,1638,1
84430,380,1762,1
84431,186,548,0
84436,99,548,0
84437,1116,1628,0
84439,320,1520,1
84442,20,580,0
84443,1076,1535,0
84444,736,1644,1
84445,172,520,0
84446,1167,1644,0
84447,1075,1503,0
84448,1154,1591,0
84450,91,550,0
84451,1067,1575,0
84454,1144,1651,0
84455,1163,1640,0
84457,1186,1694,0
84458,1059,1655,0
84459,322,1722,1
84460,1089,1550,0
84461,88,696,0
84462,28,542,0
84463,1052,1696,0
84464,1104,1526,0
84465,340,1694,1
84466,1117,1664,0
84470,58,607,0
84471,181,535,0
84472,1173,1695,0
84473,458,1440,1
84478,1133,1616,0
84483,109,598,0
84484,60,667,0
84486,175,536,0
84487,460,1592,1
84490,752,1546,1
84492,708,1958,1
84495,1169,1602,0
84496,1100,1609,0
84497,1119,1628,0
84498,1092,1628,0
84499,1151,1646,0
84502,105,528,0
84503,90,672,0
84507,199,581,0
84511,1155,1524,0
84512,5,650,0
84513,1010,1563,0
84514,408,1624,1
84515,199,613,0
84518,1018,1620,0
84520,1115,1696,0
84521,770,1692,1
84522,64,508,0
84523,143,670,0
84525,1013,1523,0
84526,1196,1645,0
84527,1063,1501,0
84528,1197,1617,0
84531,706,1602,1
84532,39,554,0
84533,1074,1501,0
84534,192,538,0
84535,1007,1563,0
84536,68,578,0
84538,1103,1646,0
84540,1062,1688,0
84541,1047,1655,0
84542,462,1512,1
84543,187,569,0
84545,1157,1534,0
84546,324,1486,1
84548,336,1630,1
84549,1099,1698,0
84550,125,619,0
84551,1124,1636,0
84552,318,1602,1
84553,1081,1683,0
84555,414,1890,1
84556,110,656,0
84558,1146,1587,0
84559,1140,1638,0
84561,1066,1699,0
84562,1042,1540,0
84564,1027,1565,0
84567,1047,1535,0
84568,434,1648,1
84572,1185,1539,0
84573,380,1482,1
84574,1144,1521,0
84575,145,561,0
84576,1120,1657,0
84577,400,1578,1
84578,125,607,0
84579,732,1668,1
84583,472,1524,1
84584,374,1404,1
84586,416,1502,1
84589,302,1554,1
84590,34,600,0
84592,1050,1658,0
84594,168,616,0
84595,776,1762,1
84597,136,586,0
84599,1153,1683,0
84602,1162,1672,0
84603,1068,1555,0
84605,1153,1688,0
84610,1164,1541,0
84611,141,672,0
84612,173,680,0
84614,378,1580,1
84615,1126,1647,0
84616,1058,1532,0
84617,33,544,0
84618,8,622,0
84619,1167,1649,0
84620,1194,1606,0
84621,794,1724,1
84622,1026,1552,0
84623,396,1676,1
84625,1068,1551,0
84626,150,688,0
84628,332,1518,1
84629,143,672,0
84631,1069,1587,0
84632,1046,1608,0
84633,1063,1545,0
84635,1181,1534,0
84636,1170,1648,0
84637,132,563,0
84641,1137,1545,0
84642,1044,1543,0
84643,193,628,0
84644,1110,1588,0
84645,316,1768,1
84646,458,1642,1
84647,124,643,0
84649,1172,1564,0
84650,1098,1621,0
84651,432,1592,1
84652,145,590,0
84653,318,1922,1
84654,448,1526,1
84656,161,541,0
84657,456,1540,1
84658,1105,1546,0
84659,105,578,0
84663,88,533,0
84668,1060,1610,0
84670,62,536,0
84671,466,1650,1
84672,1,569,0
84673,350,1444,1
84674,1113,1616,0
84677,702,1412,1
84678,132,530,0
84679,145,608,0
84681,742,1486,1
84683,1028,1569,0
84685,155,671,0
84687,119,633,0
84688,682,1718,1
84689,196,504,0
84692,1005,1666,0
84694,1136,1676,0
84695,732,1524,1
84697,768,1558,1
84698,129,562,0
84699,1189,1592,0
84700,1156,1565,0
84701,184,546,0
84702,1114,1553,0
84703,1151,1514,0
84704,1097,1515,0
84706,25,656,0
84708,1074,1667,0
84710,730,1562,1
84713,1157,1600,0
84715,196,690,0
84716,145,526,0
84717,488,1562,1
84719,748,1618,1
84720,1169,1643,0
84721,108,610,0
84724,25,669,0
84725,30,555,0
84726,50,562,0
84727,1053,1668,0
84729,121,539,0
84730,76,690,0
84732,155,642,0
84736,434,1552,1
84737,742,1652,1
84738,148,607,0
84739,1108,1653,0
84740,41,507,0
84741,197,682,0
84742,27,684,0
84743,344,1632,1
84744,1035,1542,0
84745,402,1712,1
84746,117,693,0
84747,1192,1651,0
84748,1118,1584,0
84749,1078,1682,0
84751,115,599,0
84752,1029,1598,0
84754,115,549,0
84755,198,502,0
84756,1151,1565,0
84757,13,575,0
84758,41,625,0
84759,93,559,0
84760,1159,1699,0
84761,1117,1504,0
84762,148,615,0
84763,1026,1660,0
84764,1009,1578,0
84765,374,1972,1
84767,1063,1553,0
84768,388,1672,1
84769,1174,1555,0
84770,1131,1578,0
84771,186,588,0
84772,1032,1558,0
84773,1137,1681,0
84774,12,600,0
84776,1043,1593,0
84777,462,1568,1
84778,458,1930,1
84780,47,649,0
84783,714,1978,1
84784,48,637,0
84785,1161,1532,0
84787,170,623,0
84788,10,582,0
84789,532,1672,1
84791,1078,1504,0
84792,27,573,0
84793,774,1480,1
84794,1038,1530,0
84795,20,666,0
84796,1029,1507,0
84800,1048,1539,0
84801,1146,1648,0
84804,1153,1596,0
84810,1049,1643,0
84811,57,593,0
84813,1160,1518,0
84817,316,1400,1
84818,794,1512,1
84819,1158,1631,0
84821,35,543,0
84823,1196,1612,0
84824,135,544,0
84828,1010,1503,0
84833,128,572,0
84834,794,1596,1
84836,164,530,0
84837,776,1894,1
84838,322,1800,1
84839,1035,1692,0
84841,1117,1670,0
84842,1032,1642,0
84843,1170,1651,0
84844,384,1596,1
84845,618,1616,1
84848,302,1640,1
84849,1042,1657,0
84851,131,647,0
84852,133,683,0
84853,1036,1592,0
84854,1015,1500,0
84855,1062,1598,0
84857,1026,1679,0
84858,86,507,0
84859,1044,1667,0
84860,1186,1508,0
84861,580,1992,1
84862,131,623,0
84864,1019,1565,0
84865,167,576,0
84866,107,519,0
84868,466,1620,1
84869,1157,1580,0
84870,77,642,0
84872,190,679,0
84873,1077,1651,0
84874,1193,1505,0
84875,38,687,0
84876,72,645,0
84877,1052,1605,0
84878,1035,1595,0
84880,177,534,0
84881,1114,1671,0
84882,172,612,0
84883,1026,1566,0
84884,1076,1633,0
84886,142,504,0
84887,1044,1592,0
84888,22,537,0
84889,1054,1698,0
84890,610,1670,1
84892,1134,1604,0
84896,1160,1565,0
84897,450,1898,1
84898,1036,1633,0
84899,1086,1538,0
84900,63,565,0
84902,1130,1538,0
84904,15,614,0
84906,133,545,0
84907,159,659,0
84908,1178,1604,0
84909,416,1696,1
84910,1179,1685,0
84911,1092,1680,0
84912,117,690,0
84914,1123,1522,0
84916,348,1546,1
84919,1041,1560,0
84920,1164,1699,0
84921,1189,1503,0
84922,1021,1503,0
84923,185,621,0
84924,5,556,0
84925,1185,1635,0
84926,1068,1571,0
84927,760,1598,1
84929,338,1666,1
84930,750,1598,1
84932,442,1516,1
84936,135,659,0
84937,174,594,0
84938,336,1586,1
84939,92,521,0
84942,466,1690,1
84944,1159,1608,0
84945,183,543,0
84947,1148,1628,0
84948,796,1660,1
84951,726,1608,1
84953,149,583,0
84954,378,1542,1
84957,130,583,0
84958,1061,1598,0
84959,151,664,0
84960,40,698,0
84961,176,676,0
84962,102,571,0
84963,1194,1618,0
84966,1152,1695,0
84967,83,583,0
84968,1111,1524,0
84969,68,561,0
84970,1017,1626,0
84971,78,676,0
84973,1071,1546,0
84974,1040,1571,0
84975,1119,1670,0
84976,66,573,0
84979,129,689,0
84980,1129,1644,0
84982,1031,1539,0
84983,790,1586,1
84984,430,1648,1
84986,1117,1610,0
84987,1085,1533,0
84988,1004,1687,0
84989,192,632,0
84990,382,1438,1
84992,778,1584,1
84993,57,597,0
84994,1047,1574,0
84997,95,580,0
84999,452,1828,1
85000,29,700,0
85001,181,610,0
85003,1039,1644,0
85006,132,628,0
85007,1198,1571,0
85008,44,680,0
85011,756,1630,1
85012,1126,1543,0
85013,1164,1559,0
85014,1133,1513,0
85015,27,513,0
85016,740,1520,1
85017,350,1666,1
85018,408,1600,1
85020,356,1534,1
85021,796,1696,1
85022,162,548,0
85023,774,1566,1
85024,1162,1581,0
85026,164,626,0
85028,516,1808,1
85029,181,690,0
85030,1021,1633,0
85031,1179,1545,0
85035,752,1938,1
85036,1001,1617,0
85039,154,553,0
85040,1088,1600,0
85041,1007,1503,0
85043,1188,1656,0
85044,1072,1635,0
85045,324,1552,1
85046,1171,1591,0
85047,724,1864,1
85048,458,1976,1
85049,1133,1699,0
85051,1175,1619,0
85053,1093,1667,0
85054,1138,1696,0
85055,170,643,0
85056,1160,1604,0
85057,398,1412,1
85060,1104,1588,0
85061,120,610,0
85062,450,1412,1
85063,326,1978,1
85064,195,512,0
85065,1148,1508,0
85066,144,612,0
85068,37,665,0
85069,119,567,0
85071,142,501,0
85072,1026,1551,0
85073,26,678,0
85074,22,651,0
85075,474,1580,1
85078,1131,1604,0
85081,786,1968,1
85082,77,685,0
85083,48,559,0
85085,6,551,0
85087,73,616,0
85088,72,584,0
85089,189,552,0
85090,1073,1554,0
85092,194,531,0
85093,1058,1580,0
85096,1193,1654,0
85100,1022,1650,0
85101,1194,1670,0
85102,400,1868,1
85105,1020,1567,0
85106,1037,1586,0
85107,1011,1529,0
85110,20,511,0
85112,15,617,0
85113,1085,1664,0
85115,738,1620,1
85116,3,507,0
85117,11,588,0
85118,74,698,0
85119,102,698,0
85120,1022,1619,0
85121,728,1518,1
85122,44,558,0
85123,127,617,0
85124,1131,1678,0
85125,1197,1610,0
85126,123,696,0
85127,418,1556,1
85128,472,1880,1
85130,1038,1560,0
85131,1096,1545,0
85133,31,632,0
85134,1198,1641,0
85138,740,1686,1
85141,140,652,0
85143,1087,1679,0
85144,1108,1646,0
85145,708,1488,1
85147,1129,1622,0
85148,1056,1568,0
85149,1195,1560,0
85150,436,1564,1
85151,708,1770,1
85152,168,661,0
85153,1179,1642,0
85155,1043,1672,0
85157,158,675,0
85158,98,641,0
85159,155,669,0
85160,89,653,0
85161,107,679,0
85162,1083,1593,0
85164,402,1622,1
85167,1028,1665,0
85169,1199,1684,0
85170,1156,1594,0
85172,796,1626,1
85174,165,524,0
85176,194,660,0
85177,458,1792,1
85178,1002,1541,0
85179,314,1638,1
85180,422,1618,1
85183,1108,1597,0
85184,1028,1529,0
85186,400,1572,1
85187,95,535,0
85189,1147,1608,0
85190,424,1586,1
85192,1200,1631,0
85193,1096,1570,0
85194,1090,1520,0
85195,152,637,0
85198,774,1772,1
85199,1149,1533,0
85202,192,545,0
85203,144,515,0
85205,1036,1559,0
85206,472,1678,1
85208,1170,1508,0
85209,420,1758,1
85210,109,553,0
85211,186,581,0
85215,166,535,0
85217,173,545,0
85218,95,668,0
85220,1060,1515,0
85224,1060,1557,0
85225,137,571,0
85228,128,652,0
85229,92,507,0
85230,1090,1584,0
85232,1055,1618,0
85233,682,1416,1
85235,752,1840,1
85236,412,1656,1
85237,1107,1533,0
85239,1192,1656,0
85241,95,554,0
85242,1190,1650,0
85244,138,576,0
85245,368,1522,1
85248,322,1608,1
85250,730,1678,1
85251,1088,1589,0
85252,44,674,0
85253,618,1458,1
85254,152,567,0
85255,1111,1522,0
85256,88,598,0
85257,147,526,0
85259,1033,1602,0
85260,1061,1547,0
85261,180,516,0
85262,452,1512,1
85263,22,522,0
85268,1,673,0
85269,59,523,0
85270,73,668,0
85271,1071,1696,0
85273,1054,1594,0
85274,794,1552,1
85275,1071,1674,0
85276,1140,1533,0
85277,24,500,0
85278,1166,1512,0
85279,24,502,0
85281,10,554,0
85282,380,1664,1
85284,144,607,0
85285,158,605,0
85287,110,536,0
85288,158,507,0
85289,189,509,0
85290,50,522,0
85291,1012,1533,0
85292,416,1680,1
85293,146,639,0
85294,92,516,0
85295,1085,1652,0
85297,422,1626,1
85298,24,526,0
85299,111,597,0
85300,730,1576,1
85301,752,1990,1
85302,61,665,0
85306,95,517,0
85307,1133,1628,0
85309,1042,1629,0
85310,68,555,0
85312,1141,1512,0
85313,1142,1586,0
85315,390,1632,1
85317,143,693,0
85319,1046,1669,0
85320,1103,1696,0
85321,358,1880,1
85322,732,1588,1
85324,452,1476,1
85325,103,586,0
85326,460,1412,1
85329,116,517,0
85330,1026,1644,0
85331,1103,1592,0
85332,87,584,0
85333,12,569,0
85335,1102,1633,0
85336,1134,1500,0
85338,346,1688,1
85339,1160,1605,0
85340,53,590,0
85341,516,1532,1
85344,58,552,0
85345,310,1830,1
85346,9,659,0
85348,91,513,0
85349,1086,1583,0
85350,1086,1532,0
85352,147,541,0
85353,51,517,0
85356,418,1968,1
85357,338,1922,1
85358,1160,1688,0
85359,86,573,0
85361,1097,1593,0
85362,96,698,0
85363,92,610,0
85364,90,666,0
85366,148,592,0
85367,90,573,0
85368,65,585,0
85369,1049,1501,0
85370,1085,1660,0
85371,1180,1700,0
85372,104,643,0
85373,1067,1541,0
85374,123,698,0
85375,30,680,0
85376,1113,1527,0
85377,137,640,0
85381,1155,1541,0
85382,412,1558,1
85383,1067,1564,0
85385,428,1434,1
85386,408,1648,1
85387,1188,1626,0
85389,1152,1691,0
85391,390,1692,1
85393,76,692,0
85394,438,1682,1
85395,1124,1543,0
85396,306,1602,1
85397,176,522,0
85398,138,571,0
85400,1145,1603,0
85402,1026,1584,0
85403,154,527,0
85404,1017,1567,0
85405,792,1546,1
85406,1190,1652,0
85407,32,536,0
85408,128,700,0
85410,450,1648,1
85411,618,1760,1
85412,1084,1676,0
85413,1124,1545,0
85414,1018,1637,0
85415,1037,1627,0
85417,138,551,0
85418,36,690,0
85419,1098,1601,0
85420,1109,1639,0
85421,1016,1550,0
85422,724,1698,1
85424,130,678,0
85425,1083,1526,0
85426,708,1670,1
85427,154,620,0
85428,55,636,0
85429,484,1768,1
85432,146,627,0
85434,1017,1590,0
85435,146,698,0
85438,87,675,0
85439,1013,1584,0
85440,780,1540,1
85441,1088,1534,0
85442,1139,1580,0
85443,1158,1608,0
85444,1093,1590,0
85445,131,607,0
85446,1032,1668,0
85448,189,544,0
85449,382,1610,1
85451,302,1804,1
85452,758,1588,1
85453,1109,1501,0
85454,47,509,0
85455,1109,1533,0
85456,376,1420,1
85458,194,630,0
85459,69,597,0
85461,398,1686,1
85464,390,1658,1
85466,1033,1672,0
85467,318,1828,1
85468,93,645,0
85469,23,619,0
85470,12,599,0
85471,1185,1546,0
85472,1129,1509,0
85473,104,617,0
85475,324,1630,1
85476,10,653,0
85478,424,1624,1
85480,25,542,0
85482,62,626,0
85483,190,506,0
85486,155,622,0
85488,2,652,0
85490,1103,1602,0
85493,54,627,0
85495,166,502,0
85496,1172,1513,0
85499,23,504,0
85501,1096,1521,0
85502,92,517,0
85503,50,645,0
85504,6,587,0
85505,1186,1583,0
85508,388,1516,1
85509,1061,1629,0
85510,81,650,0
85511,197,595,0
85512,82,544,0
85516,1170,1624,0
85517,794,1520,1
85518,752,1962,1
85519,13,531,0
85520,47,551,0
85521,1033,1585,0
85523,1021,1615,0
85524,25,697,0
85525,1052,1621,0
85526,1187,1597,0
85527,61,520,0
85528,764,1666,1
85529,1142,1639,0
85530,1065,1543,0
85531,170,580,0
85533,55,521,0
85534,720,1576,1
85535,1198,1591,0
85536,1081,1547,0
85537,155,544,0
85539,160,627,0
85540,580,1794,1
85542,1124,1555,0
85544,7,576,0
85546,183,509,0
85547,193,513,0
85548,420,1944,1
85552,1087,1693,0
85554,88,656,0
85556,1155,1627,0
85557,374,1796,1
85561,1004,1665,0
85562,52,654,0
85564,1034,1543,0
85565,376,1636,1
85567,67,688,0
85568,764,1610,1
85569,1062,1586,0
85570,402,1826,1
85571,179,586,0
85572,48,665,0
85573,1199,1590,0
85574,354,1676,1
85576,434,1670,1
85579,115,626,0
85581,740,1516,1
85582,450,1604,1
85584,356,1816,1
85585,320,1546,1
85587,472,1656,1
85588,1068,1641,0
85590,145,503,0
85594,1137,1587,0
85595,682,1840,1
85596,45,661,0
85597,81,520,0
85599,350,1728,1
85600,1083,1538,0
85601,1066,1690,0
85603,1055,1578,0
85604,191,500,0
85605,57,563,0
85606,396,1582,1
85607,1147,1598,0
85608,1110,1600,0
85613,450,1652,1
85614,1071,1579,0
85615,1088,1604,0
85619,1161,1593,0
85623,1193,1526,0
85626,5,559,0
85627,1137,1660,0
85629,364,1502,1
85630,612,1698,1
85631,348,1510,1
85632,142,564,0
85633,1103,1539,0
85635,792,1558,1
85636,186,675,0
85637,1133,1681,0
85638,1142,1666,0
85640,1010,1574,0
85642,1096,1632,0
85644,1029,1687,0
85645,790,1636,1
85647,30,532,0
85649,1094,1668,0
85650,179,563,0
85651,340,1514,1
85653,1054,1618,0
85654,760,1552,1
85656,1174,1635,0
85657,91,625,0
85659,82,605,0
85660,1135,1666,0
85661,452,1562,1
85663,178,678,0
85664,133,652,0
85665,20,541,0
85666,800,1764,1
85667,8,604,0
85668,470,1620,1
85669,30,597,0
85670,133,565,0
85671,3,700,0
85672,1048,1632,0
85673,356,1764,1
85674,418,1670,1
85675,1119,1645,0
85676,682,1776,1
85677,174,559,0
85681,1116,1529,0
85682,162,543,0
85685,1166,1676,0
85690,706,1660,1
85691,1031,1651,0
85692,1065,1632,0
85693,1002,1613,0
85694,145,554,0
85696,1133,1639,0
85697,75,510,0
85700,1069,1616,0
85701,40,524,0
85703,122,592,0
85704,1159,1627,0
85705,1131,1674,0
85707,1080,1654,0
85708,153,681,0
85710,145,634,0
85711,126,626,0
85712,67,531,0
85713,114,503,0
85715,1002,1540,0
85716,1034,1616,0
85718,436,1602,1
85719,1,665,0
85720,88,655,0
85721,1135,1652,0
85722,87,502,0
85725,1140,1617,0
85726,1083,1576,0
85728,28,662,0
85729,25,658,0
85731,1009,1641,0
85732,728,1618,1
85734,72,664,0
85735,10,634,0
85736,167,583,0
85738,83,522,0
85739,1030,1511,0
85744,1186,1629,0
85746,1106,1567,0
85752,1100,1669,0
85753,1136,1590,0
85755,1190,1554,0
85756,1075,1679,0
85758,58,575,0
85762,1120,1688,0
85763,45,638,0
85764,458,1596,1
85767,1083,1519,0
85768,136,650,0
85769,1014,1536,0
85770,380,1996,1
85771,1150,1682,0
85773,1011,1556,0
85775,1121,1574,0
85777,1190,1550,0
85779,1025,1542,0
85781,175,535,0
85784,123,501,0
85785,173,677,0
85786,1074,1541,0
85788,137,695,0
85789,78,644,0
85790,1065,1568,0
85792,1049,1594,0
85793,183,681,0
85794,324,1534,1
85796,1173,1592,0
85798,102,594,0
85799,610,1728,1
85800,1181,1500,0
85801,1010,1680,0
85802,26,647,0
85803,376,1530,1
85806,44,597,0
85807,1045,1511,0
85808,1086,1537,0
85809,748,1674,1
85810,1081,1624,0
85813,1042,1612,0
85814,1195,1669,0
85815,95,644,0
85819,1191,1559,0
85820,145,636,0
85821,53,554,0
85823,200,564,0
85824,1011,1520,0
85825,1181,1608,0
85827,426,1524,1
85832,1090,1646,0
85835,1171,1633,0
85840,682,1582,1
85841,79,558,0
85843,136,524,0
85846,1089,1646,0
85847,710,1596,1
85848,410,1544,1
85849,1069,1652,0
85852,53,666,0
85854,113,570,0
85856,156,552,0
85857,64,686,0
85859,152,564,0
85860,432,1620,1
85862,1196,1550,0
85863,382,1674,1
85864,450,1660,1
85865,728,1580,1
85868,1046,1559,0
85870,1075,1609,0
85871,1076,1640,0
85872,1003,1615,0
85873,344,1640,1
85874,746,1830,1
85875,1112,1625,0
85877,1169,1578,0
85879,144,574,0
85880,79,605,0
85881,1044,1668,0
85882,1039,1598,0
85883,47,527,0
85884,1159,1517,0
85885,1161,1658,0
85887,318,1766,1
85888,1074,1518,0
85889,173,516,0
85890,1019,1587,0
85891,348,1642,1
85892,320,1504,1
85893,1004,1568,0
85894,27,663,0
85899,118,687,0
85901,334,1678,1
85903,1070,1656,0
85904,100,615,0
85906,580,1578,1
85907,1117,1593,0
85908,1054,1587,0
85911,48,596,0
85912,41,590,0
85914,180,624,0
85915,322,1612,1
85916,95,638,0
85918,59,678,0
85919,51,513,0
85921,1085,1592,0
85923,88,610,0
85924,1196,1654,0
85926,1007,1639,0
85927,88,549,0
85930,34,628,0
85934,124,518,0
85935,1088,1683,0
85939,1039,1554,0
85940,145,673,0
85941,1184,1677,0
85942,195,657,0
85943,1177,1529,0
85946,1079,1503,0
85947,300,1830,1
85948,1140,1645,0
85950,1147,1596,0
85951,468,1738,1
85952,1173,1547,0
85953,1082,1690,0
85954,142,528,0
85956,384,1612,1
85958,780,1656,1
85959,1174,1516,0
85962,136,602,0
85963,19,584,0
85964,1156,1557,0
85966,334,1624,1
85967,1156,1558,0
85968,1113,1639,0
85970,96,561,0
85972,131,589,0
85973,1099,1624,0
85976,780,1642,1
85977,784,1602,1
85979,1056,1553,0
85981,166,537,0
85984,1001,1605,0
85987,109,692,0
85988,50,564,0
85989,1164,1598,0
85990,118,670,0
85992,706,1552,1
85995,738,1640,1
85996,121,600,0
85999,1127,1574,0
86000,1166,1599,0
86001,410,1614,1
86002,472,1868,1
86003,1095,1669,0
86004,110,633,0
86006,374,1932,1
86007,60,625,0
86008,1078,1502,0
